"","Region","sample","Bed thickness","Avg dune height","height in succession","depth in well","facies","Association","Body thickness","sub facies association","bar thickness","Storey thickness","no stories","mm","Notes","STUDY_AREA","type","ZONE","THICKNESS..m.","source","underlying","X","Y","phi","gs_name","gs_other","phi_alter","bed"
"601","5_URUGUAY","UY016",0.1,NA,9.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",9.5,"from .kmz",NA,-56.1433314422459,-31.8062156486468,2,"medium sand","sand",10,"B32"
"602","5_URUGUAY","UY016",0.15,NA,9.55,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",9.5,"from .kmz",NA,-56.1433314422459,-31.8062156486468,2,"medium sand","sand",10,"B33"
"603","5_URUGUAY","UY019",0.3,NA,0.3,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.4,"from .kmz",NA,-55.6586407864109,-31.4340095609465,3,"fine sand","sand",11,"B1"
"604","5_URUGUAY","UY019",0.3,NA,0.6,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.4,"from .kmz",NA,-55.6586407864109,-31.4340095609465,3,"fine sand","sand",11,"B2"
"605","5_URUGUAY","UY019",0.3,NA,0.9,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.4,"from .kmz",NA,-55.6586407864109,-31.4340095609465,3,"fine sand","sand",11,"B3"
"606","5_URUGUAY","UY019",0.5,NA,1.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.4,"from .kmz",NA,-55.6586407864109,-31.4340095609465,3,"fine sand","sand",11,"B4"
"607","5_URUGUAY","UY019",0.3,NA,1.7,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.4,"from .kmz",NA,-55.6586407864109,-31.4340095609465,3,"fine sand","sand",11,"B5"
"608","5_URUGUAY","UY019",0.4,NA,2.1,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.4,"from .kmz",NA,-55.6586407864109,-31.4340095609465,3,"fine sand","sand",11,"B6"
"609","5_URUGUAY","UY019",0.5,NA,2.6,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.4,"from .kmz",NA,-55.6586407864109,-31.4340095609465,3,"fine sand","sand",11,"B7"
"610","5_URUGUAY","UY019",0.2,NA,2.8,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.4,"from .kmz",NA,-55.6586407864109,-31.4340095609465,3,"fine sand","sand",11,"B8"
"611","5_URUGUAY","UY019",0.2,NA,3,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.4,"from .kmz",NA,-55.6586407864109,-31.4340095609465,3,"fine sand","sand",11,"B9"
"612","5_URUGUAY","UY019",0.5,NA,3.5,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.4,"from .kmz",NA,-55.6586407864109,-31.4340095609465,3,"fine sand","sand",11,"B10"
"613","5_URUGUAY","UY021",0.6,NA,0.6,NA,"Sm","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B1"
"614","5_URUGUAY","UY021",0.5,NA,1.1,NA,"St","C",NA,"Cpsb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B2"
"615","5_URUGUAY","UY021",1.2,NA,2.3,NA,"Sr","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B3"
"616","5_URUGUAY","UY021",0.1,NA,2.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B4"
"617","5_URUGUAY","UY021",0.1,NA,2.5,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B5"
"618","5_URUGUAY","UY021",0.1,NA,2.6,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B6"
"619","5_URUGUAY","UY021",0.1,NA,2.7,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B7"
"620","5_URUGUAY","UY021",0.1,NA,2.8,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B8"
"621","5_URUGUAY","UY021",0.1,NA,2.9,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B9"
"622","5_URUGUAY","UY021",0.1,NA,3,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B10"
"623","5_URUGUAY","UY021",0.1,NA,3.1,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B11"
"624","5_URUGUAY","UY021",0.1,NA,3.2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B12"
"625","5_URUGUAY","UY021",0.1,NA,3.3,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B13"
"626","5_URUGUAY","UY021",0.1,NA,3.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B14"
"627","5_URUGUAY","UY021",0.1,NA,3.5,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B15"
"628","5_URUGUAY","UY021",0.1,NA,3.6,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B16"
"629","5_URUGUAY","UY021",0.1,NA,3.7,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B17"
"630","5_URUGUAY","UY021",0.1,NA,3.8,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.8,"from .kmz",NA,-55.6513590676344,-31.3862725307475,3,"fine sand","sand",11,"B18"
"631","5_URUGUAY","UY023",0.4,NA,0.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B1"
"632","5_URUGUAY","UY023",0.4,NA,0.8,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B2"
"633","5_URUGUAY","UY023",0.4,NA,1.2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B3"
"634","5_URUGUAY","UY023",0.4,NA,1.6,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B4"
"635","5_URUGUAY","UY023",0.4,NA,2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B5"
"636","5_URUGUAY","UY023",0.4,NA,2.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B6"
"637","5_URUGUAY","UY023",0.4,NA,2.8,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B7"
"638","5_URUGUAY","UY023",0.4,NA,3.2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B8"
"639","5_URUGUAY","UY023",0.4,NA,3.6,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B9"
"640","5_URUGUAY","UY023",0.4,NA,4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B10"
"641","5_URUGUAY","UY023",0.4,NA,4.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B11"
"642","5_URUGUAY","UY023",0.4,NA,4.8,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B12"
"643","5_URUGUAY","UY023",0.4,NA,5.2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B13"
"644","5_URUGUAY","UY023",0.4,NA,5.6,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B14"
"645","5_URUGUAY","UY023",0.4,NA,6,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B15"
"646","5_URUGUAY","UY023",0.4,NA,6.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",6.4,"from .kmz",NA,-55.6580536118978,-31.37400129111,3,"fine sand","sand",11,"B16"
"647","5_URUGUAY","UY024",2.4,NA,2.4,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",5.6,"from .kmz",NA,-55.7147473108204,-31.5560049794567,2,"medium sand","sand",10,"B1"
"648","5_URUGUAY","UY024",0.9,NA,3.3,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",5.6,"from .kmz",NA,-55.7147473108204,-31.5560049794567,2,"medium sand","sand",10,"B2"
"649","5_URUGUAY","UY024",1.6,NA,4.9,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",5.6,"from .kmz",NA,-55.7147473108204,-31.5560049794567,2,"medium sand","sand",10,"B3"
"650","5_URUGUAY","UY024",0.7,NA,5.6,NA,"Sl(e)","A",NA,"As",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",5.6,"from .kmz",NA,-55.7147473108204,-31.5560049794567,2,"medium sand","sand",10,"B4"
"651","5_URUGUAY","UY025",0.4,NA,0.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3,"from .kmz",NA,-55.6633265550504,-31.3565635163429,3,"fine sand","sand",11,"B1"
"652","5_URUGUAY","UY025",0.4,NA,0.8,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3,"from .kmz",NA,-55.6633265550504,-31.3565635163429,3,"fine sand","sand",11,"B2"
"653","5_URUGUAY","UY025",0.4,NA,1.2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3,"from .kmz",NA,-55.6633265550504,-31.3565635163429,3,"fine sand","sand",11,"B3"
"654","5_URUGUAY","UY025",0.4,NA,1.6,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3,"from .kmz",NA,-55.6633265550504,-31.3565635163429,3,"fine sand","sand",11,"B4"
"655","5_URUGUAY","UY025",0.4,NA,2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3,"from .kmz",NA,-55.6633265550504,-31.3565635163429,3,"fine sand","sand",11,"B5"
"656","5_URUGUAY","UY025",0.4,NA,2.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3,"from .kmz",NA,-55.6633265550504,-31.3565635163429,3,"fine sand","sand",11,"B6"
"657","5_URUGUAY","UY025",0.4,NA,2.8,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3,"from .kmz",NA,-55.6633265550504,-31.3565635163429,3,"fine sand","sand",11,"B7"
"658","5_URUGUAY","UY025",0.2,NA,3,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3,"from .kmz",NA,-55.6633265550504,-31.3565635163429,3,"fine sand","sand",11,"B8"
"659","5_URUGUAY","UY026",1.2,NA,1.2,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",1.7,"from .kmz",NA,-55.7229301674475,-31.564738526917,2,"medium sand","sand",10,"B1"
"660","5_URUGUAY","UY026",0.2,NA,1.4,NA,"Sl(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",1.7,"from .kmz",NA,-55.7229301674475,-31.564738526917,2,"medium sand","sand",10,"B2"
"661","5_URUGUAY","UY026",0.3,NA,1.7,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",1.7,"from .kmz",NA,-55.7229301674475,-31.564738526917,2,"medium sand","sand",10,"B3"
"662","5_URUGUAY","UY027",0.8,NA,0.8,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.6,"from .kmz",NA,-55.6641492929892,-31.3533964850591,3,"fine sand","sand",11,"B1"
"663","5_URUGUAY","UY027",0.3,NA,1.1,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.6,"from .kmz",NA,-55.6641492929892,-31.3533964850591,3,"fine sand","sand",11,"B2"
"664","5_URUGUAY","UY027",1.4,NA,2.5,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.6,"from .kmz",NA,-55.6641492929892,-31.3533964850591,3,"fine sand","sand",11,"B3"
"665","5_URUGUAY","UY027",0.5,NA,3,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",3.6,"from .kmz",NA,-55.6641492929892,-31.3533964850591,2,"medium sand","sand",10,"B4"
"666","5_URUGUAY","UY027",0.6,NA,3.6,NA,"Sli","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",3.6,"from .kmz",NA,-55.6641492929892,-31.3533964850591,2,"medium sand","sand",10,"B5"
"667","5_URUGUAY","UY029",1,NA,1,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",2.2,"from .kmz",NA,-55.6721693561201,-31.3197929685201,3,"fine sand","sand",11,"B1"
"668","5_URUGUAY","UY029",0.5,NA,1.5,NA,"Sl(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",2.2,"from .kmz",NA,-55.6721693561201,-31.3197929685201,3,"fine sand","sand",11,"B2"
"669","5_URUGUAY","UY029",0.4,NA,1.9,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",2.2,"from .kmz",NA,-55.6721693561201,-31.3197929685201,3,"fine sand","sand",11,"B3"
"670","5_URUGUAY","UY029",0.3,NA,2.2,NA,"S?","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",2.2,"from .kmz",NA,-55.6721693561201,-31.3197929685201,3,"fine sand","sand",11,"B4"
"671","5_URUGUAY","UY031",0.8,NA,0.8,NA,"S?","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",2.4,"from .kmz",NA,-55.6714350722311,-31.30098421932,3,"fine sand","sand",11,"B1"
"672","5_URUGUAY","UY031",0.2,NA,1,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",2.4,"from .kmz",NA,-55.6714350722311,-31.30098421932,3,"fine sand","sand",11,"B2"
"673","5_URUGUAY","UY031",0.25,NA,1.25,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",2.4,"from .kmz",NA,-55.6714350722311,-31.30098421932,3,"fine sand","sand",11,"B3"
"674","5_URUGUAY","UY031",0.2,NA,1.45,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",2.4,"from .kmz",NA,-55.6714350722311,-31.30098421932,3,"fine sand","sand",11,"B4"
"675","5_URUGUAY","UY031",0.25,NA,1.7,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",2.4,"from .kmz",NA,-55.6714350722311,-31.30098421932,3,"fine sand","sand",11,"B5"
"676","5_URUGUAY","UY031",0.2,NA,1.9,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",2.4,"from .kmz",NA,-55.6714350722311,-31.30098421932,3,"fine sand","sand",11,"B6"
"677","5_URUGUAY","UY031",0.2,NA,2.1,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",2.4,"from .kmz",NA,-55.6714350722311,-31.30098421932,3,"fine sand","sand",11,"B7"
"678","5_URUGUAY","UY031",0.2,NA,2.3,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",2.4,"from .kmz",NA,-55.6714350722311,-31.30098421932,3,"fine sand","sand",11,"B8"
"679","5_URUGUAY","UY036",0.2,NA,0.2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,3,"fine sand","sand",11,"B1"
"680","5_URUGUAY","UY036",0.3,NA,0.5,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,3,"fine sand","sand",11,"B2"
"681","5_URUGUAY","UY036",0.4,NA,0.9,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,3,"fine sand","sand",11,"B3"
"682","5_URUGUAY","UY036",0.2,NA,1.1,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,3,"fine sand","sand",11,"B4"
"683","5_URUGUAY","UY036",0.3,NA,1.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,3,"fine sand","sand",11,"B5"
"684","5_URUGUAY","UY036",0.4,NA,1.8,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,3,"fine sand","sand",11,"B6"
"685","5_URUGUAY","UY036",0.2,NA,2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,3,"fine sand","sand",11,"B7"
"686","5_URUGUAY","UY036",0.3,NA,2.3,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,3,"fine sand","sand",11,"B8"
"687","5_URUGUAY","UY036",0.6,NA,2.9,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,3,"fine sand","sand",11,"B9"
"688","5_URUGUAY","UY036",0.2,NA,3.1,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,3,"fine sand","sand",11,"B10"
"689","5_URUGUAY","UY036",0.2,NA,3.3,NA,"Sm","F",NA,"Fs",NA,NA,NA,0.06,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,4,"very fine sand","sand",12,"B11"
"690","5_URUGUAY","UY036",0.7,NA,4,NA,"Sh","F",NA,"Fs",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,3,"fine sand","sand",11,"B12"
"691","5_URUGUAY","UY036",2,NA,6,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,2,"medium sand","sand",10,"B13"
"692","5_URUGUAY","UY036",0.8,NA,6.8,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,2,"medium sand","sand",10,"B14"
"693","5_URUGUAY","UY036",0.6,NA,7.4,NA,"Sl(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",3.9,"from .kmz",NA,-55.7501909143025,-31.1928266521113,2,"medium sand","sand",10,"B15"
"694","5_URUGUAY","UY037",0.5,NA,0.5,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B1"
"695","5_URUGUAY","UY037",0.5,NA,1,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B2"
"696","5_URUGUAY","UY037",0.8,NA,1.8,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B3"
"697","5_URUGUAY","UY037",0.8,NA,2.6,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B4"
"698","5_URUGUAY","UY037",0.3,NA,2.9,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B5"
"699","5_URUGUAY","UY037",0.3,NA,3.2,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B6"
"700","5_URUGUAY","UY037",0.4,NA,3.6,NA,"Sr","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B7"
"701","5_URUGUAY","UY037",0.2,NA,3.8,NA,"Sl","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B8"
"702","5_URUGUAY","UY037",0.3,NA,4.1,NA,"Sr","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B9"
"703","5_URUGUAY","UY037",0.6,NA,4.7,NA,"Sli","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B10"
"704","5_URUGUAY","UY037",0.2,NA,4.9,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B11"
"705","5_URUGUAY","UY037",0.2,NA,5.1,NA,"Sr","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B12"
"706","5_URUGUAY","UY037",0.6,NA,5.7,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B13"
"707","5_URUGUAY","UY037",1.7,NA,7.4,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B14"
"708","5_URUGUAY","UY037",3.2,NA,10.6,NA,"COVERED",NA,NA,NA,NA,NA,NA,NA,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,-12,NA,NA,-4,"B15"
"709","5_URUGUAY","UY037",0.4,NA,11,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B16"
"710","5_URUGUAY","UY037",1.4,NA,12.4,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",17.9,"from .kmz",NA,-55.8439814235353,-31.1689377956585,3,"fine sand","sand",11,"B17"
